Date,Temperature_mean,Temperature_max,Humidity,Wind_speed,Pressure,City
2023-04-18,20.12,25.0,77.23,13.23,839.31,Nairobi
2023-04-19,20.29,25.0,75.24,10.91,838.92,Nairobi
2023-04-20,20.69,26.0,73.13,12.24,836.67,Nairobi
2023-04-21,21.29,27.0,72.42,10.65,835.37,Nairobi
2023-04-22,18.68,22.0,87.41,11.65,836.73,Nairobi
2023-04-23,19.71,25.0,78.16,10.35,837.62,Nairobi
2023-04-24,21.45,26.0,73.1,14.02,838.09,Nairobi
2023-04-25,19.44,23.0,85.23,7.85,839.75,Nairobi
2023-04-26,19.38,25.0,83.77,7.73,838.55,Nairobi
2023-04-27,19.96,24.0,78.34,9.55,838.03,Nairobi
2023-04-28,18.36,21.0,88.74,8.74,839.15,Nairobi
2023-04-29,18.79,22.0,82.16,8.69,838.69,Nairobi
2023-04-30,18.91,24.0,85.23,9.11,838.64,Nairobi
2023-05-01,18.38,21.0,89.1,9.62,839.34,Nairobi
2023-05-02,19.94,24.0,77.88,9.73,839.22,Nairobi
2023-05-03,18.31,22.0,88.08,10.15,841.51,Nairobi
2023-05-04,20.08,25.0,75.12,13.58,840.86,Nairobi
2023-05-05,19.33,25.0,80.36,9.56,840.97,Nairobi
2023-05-06,19.83,25.0,77.72,10.68,840.52,Nairobi
2023-05-07,19.85,25.0,78.71,10.71,840.09,Nairobi
2023-05-08,19.98,25.0,77.33,10.41,839.71,Nairobi
2023-05-09,19.23,24.0,81.13,9.57,839.57,Nairobi
2023-05-10,18.96,24.0,81.24,8.78,839.87,Nairobi
2023-05-11,18.68,24.0,81.48,8.84,840.93,Nairobi
2023-05-12,19.82,25.0,74.48,9.23,840.9,Nairobi
2023-05-13,20.22,25.0,76.24,9.96,841.82,Nairobi
2023-05-14,19.67,24.0,77.85,9.02,841.6,Nairobi
2023-05-15,19.46,25.0,77.33,8.6,841.14,Nairobi
2023-05-16,19.98,25.0,72.91,10.04,840.99,Nairobi
2023-05-17,19.67,24.0,76.54,8.62,840.78,Nairobi
2023-05-18,19.16,25.0,78.71,9.06,840.77,Nairobi
2023-05-19,20.16,25.0,71.43,10.14,840.96,Nairobi
2023-05-20,20.81,29.0,67.57,8.84,839.4,Nairobi
2023-05-21,20.73,27.0,71.49,10.27,839.69,Nairobi
2023-05-22,20.63,27.0,73.37,10.35,839.92,Nairobi
2023-05-23,19.86,25.0,77.0,10.21,840.41,Nairobi
2023-05-24,20.92,26.0,69.0,11.5,840.59,Nairobi
2023-05-25,20.52,25.0,69.42,11.6,840.31,Nairobi
2023-05-26,19.02,24.0,71.35,11.5,840.69,Nairobi
2023-05-27,17.83,22.0,77.15,11.85,841.05,Nairobi
2023-05-28,18.77,25.0,74.2,14.27,840.86,Nairobi
2023-05-29,16.89,20.0,88.76,11.59,841.3,Nairobi
2023-05-30,18.52,22.0,75.82,9.36,841.35,Nairobi
2023-05-31,17.81,22.0,79.67,8.81,842.22,Nairobi
2023-06-01,20.22,25.0,68.43,11.17,840.05,Nairobi
2023-06-02,20.0,26.0,72.27,10.54,841.09,Nairobi
2023-06-03,19.14,24.0,73.36,12.48,841.36,Nairobi
2023-06-04,18.79,25.0,72.23,8.3,840.97,Nairobi
2023-06-05,20.43,27.0,68.28,9.33,840.69,Nairobi
2023-06-06,20.09,26.0,71.48,9.59,841.28,Nairobi
2023-06-07,19.66,27.0,59.15,9.43,840.99,Nairobi
2023-06-08,20.02,27.0,61.59,10.17,841.14,Nairobi
2023-06-09,19.23,25.0,73.09,10.91,841.09,Nairobi
2023-06-10,19.92,26.0,70.38,11.52,840.66,Nairobi
2023-06-11,20.06,26.0,62.19,9.48,840.78,Nairobi
2023-06-12,20.33,26.0,61.67,10.07,840.08,Nairobi
2023-06-13,19.02,26.0,70.0,9.7,840.12,Nairobi
2023-06-14,19.02,27.0,78.6,11.17,840.5,Nairobi
2023-06-15,17.95,22.0,83.8,7.76,841.13,Nairobi
2023-06-16,19.35,25.0,72.4,9.06,840.35,Nairobi
2023-06-17,17.62,20.0,77.11,8.93,841.11,Nairobi
2023-06-18,15.21,17.0,85.07,6.86,841.4,Nairobi
2023-06-19,20.62,24.0,63.54,12.96,839.68,Nairobi
2023-06-20,18.8,25.0,74.74,8.2,839.75,Nairobi
2023-06-21,19.09,23.0,72.72,10.16,840.04,Nairobi
2023-06-22,18.64,22.0,71.21,9.62,840.24,Nairobi
2023-06-23,17.72,20.0,75.8,10.33,840.83,Nairobi
2023-06-24,18.55,24.0,67.11,9.13,840.52,Nairobi
2023-06-25,18.79,27.0,60.74,8.32,839.87,Nairobi
2023-06-26,18.02,23.0,70.76,10.18,839.93,Nairobi
2023-06-27,17.9,22.0,72.36,8.35,840.4,Nairobi
2023-06-28,18.72,25.0,67.66,9.53,841.33,Nairobi
2023-06-29,18.35,24.0,70.58,9.65,841.65,Nairobi
2023-06-30,17.97,22.0,74.31,10.23,841.8,Nairobi
2023-07-01,17.68,21.0,75.5,8.82,842.56,Nairobi
2023-07-02,17.69,21.0,71.5,8.65,842.97,Nairobi
2023-07-03,17.64,22.0,70.6,9.81,843.11,Nairobi
2023-07-04,16.7,20.0,71.47,9.89,842.49,Nairobi
2023-07-05,16.11,20.0,74.0,7.67,841.37,Nairobi
2023-07-06,17.55,22.0,69.52,12.95,841.46,Nairobi
2023-07-07,16.56,19.0,73.15,11.17,842.74,Nairobi
2023-07-08,16.86,22.0,68.42,10.35,842.39,Nairobi
2023-07-09,17.98,26.0,66.36,9.0,841.51,Nairobi
2023-07-10,19.07,28.0,63.98,12.33,840.55,Nairobi
2023-07-11,19.0,28.0,63.11,10.07,840.8,Nairobi
2023-07-12,18.43,23.0,65.7,10.47,841.56,Nairobi
2023-07-13,17.91,22.0,65.64,11.0,841.62,Nairobi
2023-07-14,19.0,25.0,60.35,10.04,841.68,Nairobi
2023-07-15,18.2,24.0,65.73,9.04,842.04,Nairobi
2023-07-16,17.64,23.0,67.71,8.93,842.39,Nairobi
2023-07-17,16.43,20.0,70.3,9.11,842.76,Nairobi
2023-07-18,17.37,21.0,65.52,8.43,842.68,Nairobi
2023-07-19,17.9,24.0,66.19,10.77,841.43,Nairobi
2023-07-20,20.02,28.0,60.56,12.25,841.12,Nairobi
2023-07-21,19.61,26.0,58.11,12.74,842.57,Nairobi
2023-07-22,19.02,23.0,65.96,9.11,843.74,Nairobi
2023-07-23,18.27,23.0,68.79,11.38,842.95,Nairobi
2023-07-24,18.38,22.0,66.77,9.25,841.6,Nairobi
2023-07-25,18.8,24.0,68.87,11.67,840.91,Nairobi
2023-07-26,17.23,23.0,72.4,9.66,841.72,Nairobi
2023-07-27,18.21,23.0,65.04,8.31,842.23,Nairobi
2023-07-28,17.79,21.0,70.45,11.09,842.48,Nairobi
2023-07-29,18.19,22.0,69.65,9.51,841.8,Nairobi
2023-07-30,19.22,26.0,68.88,13.37,840.81,Nairobi
2023-07-31,19.88,29.0,65.07,11.3,840.79,Nairobi
2023-08-01,18.55,23.0,69.55,13.25,842.0,Nairobi
2023-08-02,17.71,21.0,71.38,14.98,843.4,Nairobi
2023-08-03,17.31,20.0,73.11,12.04,843.62,Nairobi
2023-08-04,17.12,20.0,73.02,10.31,843.65,Nairobi
2023-08-05,17.84,23.0,68.0,9.56,844.16,Nairobi
2023-08-06,17.69,22.0,68.15,12.46,843.98,Nairobi
2023-08-07,18.5,24.0,61.12,14.33,842.27,Nairobi
2023-08-08,18.91,25.0,61.98,11.55,841.2,Nairobi
2023-08-09,17.76,21.0,72.43,9.12,841.71,Nairobi
2023-08-10,17.77,24.0,76.77,8.82,841.72,Nairobi
2023-08-11,18.82,24.0,65.93,9.48,840.86,Nairobi
2023-08-12,17.92,24.0,62.83,12.12,840.76,Nairobi
2023-08-13,18.77,25.0,63.02,13.98,840.83,Nairobi
2023-08-14,19.47,26.0,61.33,12.91,841.17,Nairobi
2023-08-15,20.61,27.0,63.67,10.63,841.14,Nairobi
2023-08-16,20.62,25.0,60.52,12.48,840.81,Nairobi
2023-08-17,19.91,24.0,62.43,12.11,840.51,Nairobi
2023-08-18,19.31,27.0,63.13,12.71,840.38,Nairobi
2023-08-19,19.82,27.0,55.16,10.84,839.98,Nairobi
2023-08-20,20.09,28.0,47.79,11.89,839.62,Nairobi
2023-08-21,20.88,27.0,51.93,13.62,839.38,Nairobi
2023-08-22,20.96,28.0,58.53,14.06,839.55,Nairobi
2023-08-23,19.85,27.0,60.83,15.72,839.42,Nairobi
2023-08-24,19.86,26.0,59.28,15.47,839.55,Nairobi
2023-08-25,20.76,28.0,56.76,13.06,839.22,Nairobi
2023-08-26,21.93,28.0,52.45,15.72,839.39,Nairobi
2023-08-27,20.72,29.0,56.23,11.43,841.18,Nairobi
2023-08-28,19.46,24.0,60.07,12.65,842.43,Nairobi
2023-08-29,19.22,24.0,59.33,13.54,841.7,Nairobi
2023-08-30,19.23,23.0,65.32,13.7,841.5,Nairobi
2023-08-31,18.83,24.0,72.04,9.04,841.51,Nairobi
2023-09-01,19.7,27.0,69.6,9.94,841.25,Nairobi
2023-09-02,20.08,25.0,63.66,12.21,840.78,Nairobi
2023-09-03,20.17,28.0,61.04,11.59,839.76,Nairobi
2023-09-04,19.71,26.0,62.44,11.23,839.36,Nairobi
2023-09-05,21.02,28.0,58.77,14.04,839.4,Nairobi
2023-09-06,21.4,30.0,58.78,10.71,839.83,Nairobi
2023-09-07,20.66,28.0,67.92,12.55,839.87,Nairobi
2023-09-08,18.64,22.0,77.91,13.77,839.87,Nairobi
2023-09-09,18.09,22.0,80.38,7.17,840.38,Nairobi
2023-09-10,20.0,27.0,64.27,12.3,840.02,Nairobi
2023-09-11,20.36,28.0,66.51,11.2,839.94,Nairobi
2023-09-12,20.75,28.0,66.44,10.58,840.02,Nairobi
2023-09-13,19.93,26.0,69.93,13.7,840.19,Nairobi
2023-09-14,20.43,26.0,56.55,14.0,839.66,Nairobi
2023-09-15,19.38,24.0,64.23,8.44,840.09,Nairobi
2023-09-16,20.11,28.0,63.85,11.94,839.68,Nairobi
2023-09-17,22.37,30.0,60.05,13.77,838.61,Nairobi
2023-09-18,20.62,27.0,64.22,10.93,838.66,Nairobi
2023-09-19,21.21,28.0,61.6,12.66,839.43,Nairobi
2023-09-20,21.6,29.0,61.64,11.36,839.5,Nairobi
2023-09-21,21.87,29.0,61.76,15.84,839.01,Nairobi
2023-09-22,21.58,28.0,58.24,13.91,839.5,Nairobi
2023-09-23,20.64,25.0,61.98,12.53,839.82,Nairobi
2023-09-24,19.74,26.0,66.51,10.11,840.52,Nairobi
2023-09-25,20.87,29.0,61.04,12.32,839.59,Nairobi
2023-09-26,20.67,29.0,66.98,10.85,839.22,Nairobi
2023-09-27,20.89,28.0,65.0,15.53,839.17,Nairobi
2023-09-28,20.12,25.0,68.0,11.9,840.3,Nairobi
2023-09-29,19.86,29.0,69.05,10.89,840.34,Nairobi
2023-09-30,21.17,29.0,63.83,14.92,840.56,Nairobi
2023-10-01,21.65,29.0,61.17,15.38,839.94,Nairobi
2023-10-02,22.0,29.0,56.04,14.5,840.1,Nairobi
2023-10-03,21.69,71.0,52.91,14.96,840.25,Nairobi
2023-10-04,19.6,25.0,69.55,15.85,840.87,Nairobi
2023-10-05,19.59,25.0,70.17,11.67,840.96,Nairobi
2023-10-06,21.39,28.0,61.72,14.33,839.74,Nairobi
2023-10-07,21.79,28.0,54.43,12.64,839.3,Nairobi
2023-10-08,21.9,30.0,52.17,16.58,839.34,Nairobi
2023-10-09,22.38,30.0,56.96,17.06,839.61,Nairobi
2023-10-10,21.79,29.0,61.08,21.19,839.25,Nairobi
2023-10-11,21.4,29.0,59.51,17.47,839.69,Nairobi
2023-10-12,22.64,29.0,52.6,18.22,840.07,Nairobi
2023-10-13,23.13,30.0,54.83,16.96,839.48,Nairobi
2023-10-14,23.04,30.0,61.76,19.7,838.55,Nairobi
2023-10-15,23.09,30.0,63.09,23.49,838.19,Nairobi
2023-10-16,20.78,27.0,74.72,16.63,838.71,Nairobi
2023-10-17,21.52,28.0,71.38,15.6,839.03,Nairobi
2023-10-18,21.13,27.0,74.36,14.89,839.8,Nairobi
2023-10-19,20.43,26.0,76.96,17.96,840.38,Nairobi
2023-10-20,20.52,26.0,68.44,15.77,840.3,Nairobi
2023-10-21,21.1,26.0,64.77,13.56,839.97,Nairobi
2023-10-22,22.15,28.0,55.98,13.21,839.31,Nairobi
2023-10-23,21.58,28.0,59.33,14.71,838.61,Nairobi
2023-10-24,22.45,28.0,58.32,16.3,837.93,Nairobi
2023-10-25,22.95,29.0,55.78,20.59,838.45,Nairobi
2023-10-26,20.76,26.0,67.93,19.65,838.92,Nairobi
2023-10-27,20.74,26.0,67.94,16.62,838.87,Nairobi
2023-10-28,21.67,27.0,62.15,16.52,838.42,Nairobi
2023-10-29,21.46,27.0,63.5,15.11,838.41,Nairobi
2023-10-30,21.48,27.0,66.52,17.43,838.07,Nairobi
2023-10-31,19.67,26.0,81.69,15.4,838.09,Nairobi
2023-11-01,20.89,26.0,69.51,15.51,838.09,Nairobi
2023-11-02,19.62,25.0,83.36,11.33,838.35,Nairobi
2023-11-03,18.4,24.0,90.85,9.52,838.55,Nairobi
2023-11-04,19.23,23.0,81.04,10.28,838.61,Nairobi
2023-11-05,19.38,24.0,85.9,12.29,839.13,Nairobi
2023-11-06,19.86,25.0,81.75,11.86,839.94,Nairobi
2023-11-07,20.1,26.0,79.69,12.93,839.56,Nairobi
2023-11-08,19.13,22.0,87.83,12.83,839.35,Nairobi
2023-11-09,19.36,24.0,78.77,15.83,839.0,Nairobi
2023-11-10,19.7,25.0,82.49,18.4,839.15,Nairobi
2023-11-11,18.9,23.0,82.42,18.81,840.04,Nairobi
2023-11-12,19.4,25.0,84.67,18.1,839.89,Nairobi
2023-11-13,19.33,24.0,88.51,19.16,839.91,Nairobi
2023-11-14,19.49,24.0,84.96,13.38,839.52,Nairobi
2023-11-15,19.7,24.0,83.3,12.52,839.27,Nairobi
2023-11-16,19.62,23.0,85.95,13.97,839.62,Nairobi
2023-11-17,19.23,24.0,88.14,14.98,839.65,Nairobi
2023-11-18,20.43,25.0,78.95,13.41,839.5,Nairobi
2023-11-19,20.05,25.0,82.64,14.9,838.97,Nairobi
2023-11-20,19.26,23.0,84.2,13.89,839.37,Nairobi
2023-11-21,18.81,24.0,91.96,14.06,838.47,Nairobi
2023-11-22,18.96,23.0,88.25,20.25,838.86,Nairobi
2023-11-23,18.69,23.0,90.36,14.17,838.69,Nairobi
2023-11-24,19.13,23.0,88.3,13.74,837.64,Nairobi
2023-11-25,19.68,26.0,82.6,14.47,838.21,Nairobi
2023-11-26,19.05,24.0,88.38,14.49,839.35,Nairobi
2023-11-27,20.33,25.0,78.84,15.6,839.1,Nairobi
2023-11-28,19.91,25.0,77.32,14.34,838.03,Nairobi
2023-11-29,20.27,25.0,75.71,17.22,838.06,Nairobi
2023-11-30,19.89,25.0,75.53,16.58,839.32,Nairobi
2023-12-01,20.09,26.0,70.74,13.59,839.44,Nairobi
2023-12-02,21.18,26.0,70.69,15.71,838.79,Nairobi
2023-12-03,20.36,25.0,78.42,17.51,838.81,Nairobi
2023-12-04,19.98,25.0,76.09,17.65,839.24,Nairobi
2023-12-05,20.28,26.0,72.33,12.93,839.66,Nairobi
2023-12-06,20.51,26.0,67.71,13.59,839.83,Nairobi
2023-12-07,21.13,26.0,61.49,12.54,839.49,Nairobi
2023-12-08,20.58,26.0,65.47,15.02,839.25,Nairobi
2023-12-09,20.31,26.0,74.73,14.46,838.57,Nairobi
2023-12-10,20.63,25.0,76.47,15.97,838.8,Nairobi
2023-12-11,20.17,25.0,74.27,17.02,839.47,Nairobi
2023-12-12,20.51,25.0,74.51,13.07,839.01,Nairobi
2023-12-13,21.06,27.0,76.28,13.89,838.33,Nairobi
2023-12-14,19.98,25.0,85.33,14.09,838.83,Nairobi
2023-12-15,19.28,25.0,85.52,14.74,839.65,Nairobi
2023-12-16,19.02,23.0,83.82,19.58,839.05,Nairobi
2023-12-17,19.79,24.0,76.79,19.42,838.62,Nairobi
2023-12-18,19.85,25.0,74.25,17.38,838.43,Nairobi
2023-12-19,20.0,25.0,70.27,15.65,838.89,Nairobi
2023-12-20,20.36,25.0,69.38,15.04,839.42,Nairobi
2023-12-21,20.88,26.0,69.19,19.73,839.78,Nairobi
2023-12-22,20.65,26.0,75.12,18.17,840.4,Nairobi
2023-12-23,19.57,24.0,84.26,16.32,840.74,Nairobi
2023-12-24,20.89,26.0,77.64,16.34,840.46,Nairobi
2023-12-25,20.88,26.0,80.36,17.36,839.28,Nairobi
2023-12-26,19.32,24.0,85.26,21.02,838.91,Nairobi
2023-12-27,19.63,25.0,71.22,19.59,839.93,Nairobi
2023-12-28,20.37,26.0,69.16,13.81,840.21,Nairobi
2023-12-29,18.79,22.0,85.14,8.29,840.57,Nairobi
