,City,Date,PM2.5,PM10,O3,NO2,CO,SO2,Green_Space
200,Cairo,2023-07-20,22.566666666666663,36.29166666666666,75.58333333333333,30.96666666666667,238.91666666666663,30.633333333333336,53
201,Cairo,2023-07-21,23.34166666666667,31.7125,89.625,25.175,236.58333333333331,29.4,53
202,Cairo,2023-07-22,21.683333333333334,31.77916666666667,94.29166666666669,22.27916666666667,227.79166666666663,24.35833333333333,53
203,Cairo,2023-07-23,23.7375,36.74166666666667,99.08333333333331,18.20833333333333,222.58333333333331,19.325,53
204,Cairo,2023-07-24,22.641666666666666,35.225,94.79166666666669,24.15,237.45833333333331,25.96666666666667,53
205,Cairo,2023-07-25,23.96666666666667,36.65,110.04166666666669,20.808333333333334,246.04166666666663,24.925,53
206,Cairo,2023-07-26,24.804166666666664,40.54166666666666,96.66666666666669,25.54583333333333,269.6666666666667,32.475,53
207,Cairo,2023-07-27,22.004166666666663,41.458333333333336,94.70833333333331,27.02916666666667,259.0833333333333,25.9625,53
208,Cairo,2023-07-28,25.54583333333333,39.083333333333336,86.70833333333333,27.2,259.75,31.729166666666668,53
209,Cairo,2023-07-29,16.366666666666667,25.42083333333333,98.58333333333331,14.391666666666666,197.54166666666663,18.0875,53
210,Cairo,2023-07-30,16.858333333333334,26.516666666666666,90.45833333333331,14.795833333333334,191.625,16.858333333333334,53
211,Cairo,2023-07-31,17.9875,26.9,86.25,21.10833333333333,205.70833333333331,25.6875,53
212,Cairo,2023-08-01,19.08333333333333,32.15833333333333,71.54166666666667,31.84166666666667,241.66666666666663,35.55416666666667,53
213,Cairo,2023-08-02,20.78333333333333,33.291666666666664,82.0,25.683333333333334,228.875,30.0125,53
214,Cairo,2023-08-03,20.70833333333333,29.933333333333334,89.75,26.379166666666663,251.75,32.06666666666667,53
215,Cairo,2023-08-04,21.90833333333333,27.84583333333333,89.75,26.120833333333334,260.4166666666667,31.079166666666666,53
216,Cairo,2023-08-05,18.9875,33.40833333333333,72.95833333333333,28.825,265.8333333333333,29.4125,53
217,Cairo,2023-08-06,25.14583333333333,55.43333333333334,76.66666666666667,22.754166666666663,286.0,21.70833333333333,53
218,Cairo,2023-08-07,25.25833333333333,54.61666666666667,74.625,24.308333333333334,260.9583333333333,27.10833333333333,53
219,Cairo,2023-08-08,17.733333333333334,31.27083333333333,84.66666666666667,19.875,208.29166666666663,27.2,53
220,Cairo,2023-08-09,19.616666666666667,30.475,88.29166666666667,23.179166666666664,221.08333333333331,34.3875,53
221,Cairo,2023-08-10,20.925,33.50833333333333,92.625,21.995833333333334,223.83333333333331,29.28333333333333,53
222,Cairo,2023-08-11,17.075,27.275,94.41666666666669,18.279166666666665,205.95833333333331,22.14583333333333,53
223,Cairo,2023-08-12,17.954166666666666,28.620833333333334,98.66666666666669,14.595833333333331,193.0,16.454166666666666,53
224,Cairo,2023-08-13,19.279166666666665,34.13333333333333,96.125,14.15,195.75,17.845833333333335,53
225,Cairo,2023-08-14,20.945833333333333,35.87083333333333,94.375,16.779166666666665,207.54166666666663,23.441666666666663,53
226,Cairo,2023-08-15,20.508333333333333,35.354166666666664,94.0,17.133333333333333,204.70833333333331,23.633333333333336,53
227,Cairo,2023-08-16,21.275,35.0125,93.41666666666669,18.191666666666663,212.08333333333331,24.945833333333336,53
228,Cairo,2023-08-17,23.1375,36.766666666666666,94.0,20.329166666666666,226.04166666666663,28.629166666666663,53
229,Cairo,2023-08-18,26.079166666666666,41.85833333333333,95.91666666666669,22.27083333333333,235.16666666666663,29.575,53
230,Cairo,2023-08-19,24.42083333333333,36.025,97.375,19.066666666666663,224.20833333333331,24.525,53
231,Cairo,2023-08-20,24.820833333333336,35.75416666666667,97.04166666666669,19.175,220.75,22.4,53
232,Cairo,2023-08-21,26.129166666666663,40.4375,94.54166666666669,22.42083333333333,232.70833333333331,27.29583333333333,53
233,Cairo,2023-08-22,25.84166666666667,39.25,93.91666666666669,23.0875,240.54166666666663,26.72083333333333,53
234,Cairo,2023-08-23,25.0375,36.204166666666666,92.79166666666669,23.725,244.625,28.3625,53
235,Cairo,2023-08-24,26.766666666666666,38.0375,89.125,25.741666666666664,243.625,26.725,53
236,Cairo,2023-08-25,26.891666666666666,40.92916666666667,79.70833333333333,28.429166666666664,262.375,29.90416666666667,53
237,Cairo,2023-08-26,25.504166666666663,41.92083333333333,82.33333333333333,22.3875,239.45833333333331,22.02083333333333,53
238,Cairo,2023-08-27,25.558333333333334,42.79583333333333,72.375,27.445833333333336,253.875,26.4625,53
239,Cairo,2023-08-28,23.383333333333336,34.487500000000004,76.83333333333333,22.8375,248.83333333333331,23.89583333333333,53
240,Cairo,2023-08-29,22.0625,34.645833333333336,83.16666666666667,24.379166666666663,245.08333333333331,24.45833333333333,53
241,Cairo,2023-08-30,25.77083333333333,38.28333333333333,83.375,31.40416666666667,285.4583333333333,32.97083333333333,53
242,Cairo,2023-08-31,26.72083333333333,47.19583333333333,83.70833333333333,23.35,237.66666666666663,25.191666666666663,53
